"ln_base_price","act_type","bidders","execution_dummy","contract_year","CPV_agrupado","loc","covid_pandemic","environmental","custo_aumentou"
10.1708776279699,"Standard Procedure Notice",21,1,2020,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.2178964698554,"Standard Procedure Notice",12,1,2020,"Group 02: Medical Equipment","PT16",1,0,"no_increase"
12.1012915730738,"Standard Procedure Notice",1,1,2018,"Group 02: Medical Equipment","PT30",0,0,"no_increase"
11.5572389571126,"Standard Procedure Notice",16,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.7389750297342,"Standard Procedure Notice",52,1,2022,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
10.0865305157206,"Standard Procedure Notice",16,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
12.0324800998245,"Standard Procedure Notice",49,1,2022,"Group 02: Medical Equipment","PT16",1,0,"no_increase"
11.723617415863,"Standard Procedure Notice",37,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
9.8841569138358,"Urgent Tender Notice",17,0,2021,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
11.9266959874415,"Standard Procedure Notice",25,0,2021,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
9.98049488889691,"Standard Procedure Notice",13,1,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.2336351496904,"Standard Procedure Notice",28,0,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
12.0537525308624,"Standard Procedure Notice",6,1,2022,"Group 02: Medical Equipment","PT30",1,0,"no_increase"
10.0901517497364,"Standard Procedure Notice",40,0,2022,"Group Not Specified","PT17",1,0,"no_increase"
11.8943806274179,"Standard Procedure Notice",1,0,2018,"Group 02: Medical Equipment","PT30",0,0,"no_increase"
11.141774243516,"Standard Procedure Notice",1,1,2018,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
11.2591632862481,"Urgent Tender Notice",45,1,2021,"Group 02: Medical Equipment","PT18",1,0,"no_increase"
12.101367748241,"Urgent Tender Notice",42,1,2021,"Group 02: Medical Equipment","PT18",1,0,"no_increase"
11.7389750297342,"Standard Procedure Notice",52,1,2022,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
10.1601923709691,"Standard Procedure Notice",58,1,2023,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
10.1542248698761,"Standard Procedure Notice",35,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.2015804933418,"Urgent Tender Notice",21,0,2022,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
9.7423147753921,"Standard Procedure Notice",16,0,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.8495948250185,"Standard Procedure Notice",69,0,2021,"Group 02: Medical Equipment","PT16",1,0,"no_increase"
10.1601923709691,"Standard Procedure Notice",58,1,2023,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
9.16437182330305,"Standard Procedure Notice",31,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.9823586190259,"Standard Procedure Notice",77,1,2023,"Group 02: Medical Equipment","PT16",0,0,"no_increase"
11.2336351496904,"Standard Procedure Notice",28,0,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.1542248698761,"Standard Procedure Notice",35,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.6518261670192,"Notice Correction Statement",32,0,2021,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
12.3017673423075,"Standard Procedure Notice",1,1,2019,"Group 02: Medical Equipment","PT30",0,0,"no_increase"
9.94331385151606,"Standard Procedure Notice",18,0,2019,"Group 02: Medical Equipment","PT16",0,0,"no_increase"
11.7005031839099,"Standard Procedure Notice",21,1,2019,"Group 02: Medical Equipment","PT30",0,0,"no_increase"
10.9499465279837,"Standard Procedure Notice",25,0,2021,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.1542248698761,"Standard Procedure Notice",35,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
9.7423147753921,"Standard Procedure Notice",16,0,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
9.89852526070631,"Standard Procedure Notice",16,0,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.5979089209738,"Standard Procedure Notice",9,0,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.9004924589072,"Standard Procedure Notice",34,1,2023,"Group Not Specified","PT17",1,0,"no_increase"
9.76543165404016,"Standard Procedure Notice",18,1,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
9.76543165404016,"Standard Procedure Notice",18,1,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.267095895882,"Standard Procedure Notice",17,1,2021,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
10.7906077307905,"Standard Procedure Notice",58,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.7906077307905,"Standard Procedure Notice",58,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.2336351496904,"Standard Procedure Notice",28,0,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
9.84942199793113,"Standard Procedure Notice",1,0,2021,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.2591632862481,"Urgent Tender Notice",45,1,2021,"Group 02: Medical Equipment","PT18",1,0,"no_increase"
12.5004236809322,"Deadline Extension Notice",51,0,2021,"Group 02: Medical Equipment","PT30",1,0,"no_increase"
11.1619201326517,"Standard Procedure Notice",19,0,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.267095895882,"Standard Procedure Notice",17,1,2021,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
12.0422940995191,"Standard Procedure Notice",24,0,2020,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.9750922159477,"Standard Procedure Notice",12,0,2020,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.2390325737116,"Standard Procedure Notice",12,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
13.3819367355287,"Standard Procedure Notice",1,0,2019,"Group Not Specified","PT30",0,0,"no_increase"
12.182057936861,"Standard Procedure Notice",39,1,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
11.474087438583,"Standard Procedure Notice",44,1,2023,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
10.952870730712,"Standard Procedure Notice",22,1,2022,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
9.890174323474,"Standard Procedure Notice",43,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.6518261670192,"Notice Correction Statement",32,0,2021,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.474087438583,"Standard Procedure Notice",44,0,2023,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
10.102379394048,"Standard Procedure Notice",13,0,2020,"Group 03: Equipment and Materials","PT17",1,0,"no_increase"
10.3551801789606,"Standard Procedure Notice",45,1,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
11.6050203904707,"Standard Procedure Notice",22,1,2018,"Group 02: Medical Equipment","PT16",0,0,"no_increase"
12.182057936861,"Standard Procedure Notice",39,1,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
10.9219918536222,"Standard Procedure Notice",16,0,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
12.101367748241,"Urgent Tender Notice",42,1,2021,"Group 02: Medical Equipment","PT18",1,0,"no_increase"
11.1282520536912,"Standard Procedure Notice",20,0,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
10.1930699432389,"Standard Procedure Notice",29,1,2021,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
12.101367748241,"Urgent Tender Notice",42,1,2021,"Group 02: Medical Equipment","PT18",1,0,"no_increase"
10.0024727892205,"Standard Procedure Notice",23,1,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
10.9219918536222,"Standard Procedure Notice",16,0,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
9.62843801917961,"Standard Procedure Notice",31,1,2021,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
12.3731164224479,"Standard Procedure Notice",20,0,2018,"Group 02: Medical Equipment","PT30",0,0,"no_increase"
9.46544759849579,"Standard Procedure Notice",18,0,2021,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.7677699976345,"Standard Procedure Notice",61,1,2023,"Group Not Specified","PT17",1,0,"no_increase"
10.0808384426767,"Standard Procedure Notice",10,1,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
11.6518261670192,"Notice Correction Statement",32,0,2021,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
9.88994628196946,"Standard Procedure Notice",13,1,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.3687201654888,"Urgent Tender Notice",12,1,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
11.2005574532391,"Standard Procedure Notice",51,1,2022,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
12.028326067543,"Urgent Tender Notice",1,1,2020,"Group 02: Medical Equipment","PT16",0,0,"no_increase"
10.7444532642617,"Standard Procedure Notice",22,1,2023,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
11.7061968529504,"Standard Procedure Notice",1,0,2018,"Group 02: Medical Equipment","PT30",0,0,"no_increase"
11.049391422742,"Standard Procedure Notice",21,1,2022,"Group 02: Medical Equipment","PT16",1,0,"no_increase"
10.2241570089396,"Standard Procedure Notice",12,1,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
11.5059154521422,"Standard Procedure Notice",1,1,2021,"Group 02: Medical Equipment","PT30",1,0,"no_increase"
11.7389750297342,"Standard Procedure Notice",52,1,2022,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
11.5502308835789,"Standard Procedure Notice",32,0,2020,"Group 03: Equipment and Materials","PT17",1,0,"no_increase"
11.6518261670192,"Notice Correction Statement",32,0,2021,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.0697740658807,"Standard Procedure Notice",15,0,2021,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.1106851516177,"Standard Procedure Notice",25,0,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
11.1282520536912,"Standard Procedure Notice",20,0,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
8.77630910878922,"Standard Procedure Notice",23,1,2022,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
9.30710404040849,"Standard Procedure Notice",15,1,2022,"Group 03: Equipment and Materials","PT11",1,0,"no_increase"
9.61119486752666,"Standard Procedure Notice",10,0,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.1482029402293,"Standard Procedure Notice",44,1,2021,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
10.8395391461284,"Standard Procedure Notice",46,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.4993428373069,"Standard Procedure Notice",48,1,2022,"Group 02: Medical Equipment","PT16",1,0,"no_increase"
11.9823586190259,"Standard Procedure Notice",77,1,2023,"Group 02: Medical Equipment","PT16",0,0,"no_increase"
10.5979089209738,"Standard Procedure Notice",19,1,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
11.4528325142916,"Urgent Tender Notice",27,1,2022,"Group 03: Equipment and Materials","PT16",1,0,"no_increase"
10.8348048184269,"Standard Procedure Notice",39,0,2021,"Group 02: Medical Equipment","PT16",1,0,"no_increase"
10.1144370577496,"Deadline Extension Notice",17,0,2022,"Group 02: Medical Equipment","PT16",1,0,"no_increase"
11.1727236621551,"Urgent Tender Notice",25,1,2021,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
10.1877638318531,"Standard Procedure Notice",20,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.5901096293607,"Standard Procedure Notice",1,1,2019,"Group 02: Medical Equipment","PT30",0,0,"no_increase"
11.5963746716245,"Standard Procedure Notice",55,0,2021,"Group 02: Medical Equipment","PT16",1,0,"no_increase"
11.8330813103065,"Standard Procedure Notice",32,0,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
11.4739050757508,"Standard Procedure Notice",1,1,2022,"Group 02: Medical Equipment","PT30",1,0,"no_increase"
12.0708312202042,"Standard Procedure Notice",16,0,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
11.8099014647707,"Deadline Extension Notice",60,1,2020,"Group 02: Medical Equipment","PT16",1,0,"no_increase"
10.288671718974,"Standard Procedure Notice",21,0,2019,"Group 02: Medical Equipment","PT18",0,0,"no_increase"
12.2167207526828,"Standard Procedure Notice",12,1,2020,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.1118530946468,"Standard Procedure Notice",16,1,2021,"Group 02: Medical Equipment","PT16",1,0,"no_increase"
10.4516378623623,"Standard Procedure Notice",6,0,2023,"Group 03: Equipment and Materials","PT11",1,0,"no_increase"
11.16068353782,"Standard Procedure Notice",13,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.2390325737116,"Standard Procedure Notice",12,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.3456863092559,"Standard Procedure Notice",61,0,2021,"Group 02: Medical Equipment","PT16",1,0,"no_increase"
10.1930699432389,"Standard Procedure Notice",29,1,2021,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
11.8088981997077,"Standard Procedure Notice",10,1,2020,"Group 02: Medical Equipment","PT30",0,0,"no_increase"
11.6829298087207,"Deadline Extension Notice",1,0,2019,"Group 02: Medical Equipment","PT18",0,0,"no_increase"
11.196809349498,"Standard Procedure Notice",19,1,2022,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
9.96815762752011,"Standard Procedure Notice",14,1,2021,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.2066487792794,"Standard Procedure Notice",11,1,2023,"Group 03: Equipment and Materials","PT11",1,0,"no_increase"
11.6379651297129,"Deadline Extension Notice",8,0,2019,"Group 02: Medical Equipment","PT30",0,0,"no_increase"
10.8325760426401,"Standard Procedure Notice",1,0,2016,"Group 02: Medical Equipment","PT18",0,0,"no_increase"
11.8699115604963,"Standard Procedure Notice",1,1,2022,"Group 02: Medical Equipment","PT30",1,0,"no_increase"
11.551524927495,"Standard Procedure Notice",61,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
9.17688699571696,"Standard Procedure Notice",15,0,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.1381623403743,"Standard Procedure Notice",28,1,2020,"Group 02: Medical Equipment","PT16",1,0,"no_increase"
10.1877638318531,"Standard Procedure Notice",20,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.9499465279837,"Standard Procedure Notice",25,0,2021,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
9.62843801917961,"Standard Procedure Notice",31,1,2021,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
11.2005574532391,"Standard Procedure Notice",51,1,2022,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
10.1542248698761,"Standard Procedure Notice",35,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
12.0020084207775,"Standard Procedure Notice",42,1,2022,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
12.101367748241,"Urgent Tender Notice",42,1,2021,"Group 02: Medical Equipment","PT18",1,0,"no_increase"
12.0717449359294,"Standard Procedure Notice",41,0,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
11.1089762073799,"Standard Procedure Notice",23,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
13.3937108334524,"Standard Procedure Notice",11,1,2022,"Group 02: Medical Equipment","PT30",1,0,"no_increase"
8.12814262457617,"Standard Procedure Notice",7,1,2022,"Group 02: Medical Equipment","PT16",1,0,"no_increase"
10.8595646068073,"Standard Procedure Notice",46,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
9.76543165404016,"Standard Procedure Notice",18,1,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.3551801789606,"Standard Procedure Notice",45,1,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
9.890174323474,"Standard Procedure Notice",43,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.1542248698761,"Standard Procedure Notice",35,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
9.29651806821724,"Deadline Extension Notice",9,1,2022,"Group 02: Medical Equipment","PT16",1,0,"no_increase"
11.4739050757508,"Standard Procedure Notice",1,1,2022,"Group 02: Medical Equipment","PT30",1,0,"no_increase"
12.1041587390409,"Deadline Extension Notice",7,1,2021,"Group 03: Equipment and Materials","PT17",1,0,"no_increase"
9.16437182330305,"Standard Procedure Notice",31,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
9.46544759849579,"Standard Procedure Notice",18,0,2021,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.5292976329201,"Standard Procedure Notice",12,1,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
10.0865305157206,"Standard Procedure Notice",16,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.6522177318477,"Standard Procedure Notice",1,1,2021,"Group 02: Medical Equipment","PT16",1,0,"no_increase"
9.30710404040849,"Standard Procedure Notice",15,1,2022,"Group 03: Equipment and Materials","PT11",1,0,"no_increase"
9.96815762752011,"Standard Procedure Notice",14,0,2021,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
12.1316102721222,"Standard Procedure Notice",49,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.2591632862481,"Urgent Tender Notice",45,1,2021,"Group 02: Medical Equipment","PT18",1,0,"no_increase"
9.94121580637201,"Standard Procedure Notice",31,1,2021,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
9.46544759849579,"Standard Procedure Notice",18,0,2021,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.5527592593816,"Standard Procedure Notice",19,0,2021,"Group 02: Medical Equipment","PT30",1,0,"no_increase"
10.8685874960174,"Standard Procedure Notice",11,1,2023,"Group 04: Services","PT16",0,0,"no_increase"
12.1865890673324,"Standard Procedure Notice",49,1,2020,"Group 02: Medical Equipment","PT16",1,0,"no_increase"
10.9822358520255,"Standard Procedure Notice",1,1,2017,"Group 02: Medical Equipment","PT18",0,0,"no_increase"
9.88994628196946,"Standard Procedure Notice",13,1,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.865223454002,"Deadline Extension Notice",1,0,2019,"Group 02: Medical Equipment","PT30",0,0,"no_increase"
9.67441709677263,"Standard Procedure Notice",22,0,2021,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.9823586190259,"Standard Procedure Notice",77,1,2023,"Group 02: Medical Equipment","PT16",0,0,"no_increase"
10.9499465279837,"Standard Procedure Notice",25,0,2021,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
12.101367748241,"Urgent Tender Notice",42,1,2021,"Group 02: Medical Equipment","PT18",1,0,"no_increase"
11.4483272087152,"Standard Procedure Notice",8,0,2021,"Group 02: Medical Equipment","PT30",1,0,"no_increase"
12.6337567402313,"Standard Procedure Notice",14,0,2020,"Group 02: Medical Equipment","PT30",0,0,"no_increase"
12.1446067324274,"Standard Procedure Notice",22,1,2019,"Group 02: Medical Equipment","PT30",0,0,"no_increase"
11.9090846065779,"Standard Procedure Notice",10,1,2019,"Group 02: Medical Equipment","PT30",0,0,"no_increase"
11.6386958940769,"Standard Procedure Notice",27,1,2021,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
11.049391422742,"Standard Procedure Notice",21,1,2022,"Group 02: Medical Equipment","PT16",1,0,"no_increase"
10.7199800483314,"Standard Procedure Notice",13,0,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.9004924589072,"Standard Procedure Notice",34,1,2023,"Group Not Specified","PT17",1,0,"no_increase"
10.2015804933418,"Urgent Tender Notice",21,1,2022,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
9.89852526070631,"Standard Procedure Notice",16,0,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
9.94121580637201,"Standard Procedure Notice",31,1,2021,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
9.19023970026918,"Standard Procedure Notice",6,0,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
9.98326868754098,"Standard Procedure Notice",14,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.127590643345,"Standard Procedure Notice",13,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.1144370577496,"Deadline Extension Notice",17,0,2022,"Group 02: Medical Equipment","PT16",1,0,"no_increase"
11.0474964760832,"Standard Procedure Notice",21,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.723617415863,"Standard Procedure Notice",37,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.6518261670192,"Notice Correction Statement",32,0,2021,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
12.3614608164922,"Standard Procedure Notice",19,1,2022,"Group 02: Medical Equipment","PT30",1,0,"no_increase"
11.2591632862481,"Urgent Tender Notice",45,1,2021,"Group 02: Medical Equipment","PT18",1,0,"no_increase"
10.3466863713213,"Standard Procedure Notice",15,1,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
11.1422385241979,"Standard Procedure Notice",34,0,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
12.0457231258662,"Standard Procedure Notice",35,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.0474964760832,"Standard Procedure Notice",21,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.6487351727626,"Standard Procedure Notice",13,0,2021,"Group 02: Medical Equipment","PT30",1,0,"no_increase"
13.0857553665699,"Standard Procedure Notice",18,0,2021,"Group 02: Medical Equipment","PT30",1,0,"no_increase"
11.551524927495,"Standard Procedure Notice",61,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.9266959874415,"Standard Procedure Notice",25,0,2021,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.723617415863,"Standard Procedure Notice",37,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
12.1650214580806,"Standard Procedure Notice",27,0,2020,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.9823586190259,"Standard Procedure Notice",77,1,2023,"Group 02: Medical Equipment","PT16",0,0,"no_increase"
11.2764560169856,"Standard Procedure Notice",14,0,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
10.8595646068073,"Standard Procedure Notice",46,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
12.0615721690141,"Standard Procedure Notice",20,1,2020,"Group 04: Services","PT16",1,0,"no_increase"
11.6386958940769,"Standard Procedure Notice",27,1,2021,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
9.67441709677263,"Standard Procedure Notice",22,0,2021,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.6622387778668,"Standard Procedure Notice",26,1,2022,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
9.17688699571696,"Standard Procedure Notice",15,0,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
12.4386190511269,"Standard Procedure Notice",15,1,2021,"Group 02: Medical Equipment","PT30",1,0,"no_increase"
9.89852526070631,"Standard Procedure Notice",16,0,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.1872091752005,"Notice Correction Statement",16,0,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.896258654487,"Standard Procedure Notice",22,1,2022,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
11.723617415863,"Standard Procedure Notice",37,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.7389750297342,"Standard Procedure Notice",52,1,2022,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
9.69553059887033,"Standard Procedure Notice",23,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.5979089209738,"Standard Procedure Notice",19,1,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
12.0020084207775,"Standard Procedure Notice",42,1,2022,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
10.7677699976345,"Standard Procedure Notice",61,1,2023,"Group Not Specified","PT17",1,0,"no_increase"
10.8395391461284,"Standard Procedure Notice",46,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.408686542314,"Standard Procedure Notice",7,0,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
12.0020084207775,"Standard Procedure Notice",42,1,2022,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
11.2529997947135,"Standard Procedure Notice",39,1,2023,"Group 02: Medical Equipment","PT11",0,0,"no_increase"
12.801949276015,"Standard Procedure Notice",28,1,2021,"Group 02: Medical Equipment","PT30",1,0,"no_increase"
12.49725234415,"Standard Procedure Notice",11,1,2019,"Group 02: Medical Equipment","PT16",0,0,"no_increase"
9.17688699571696,"Standard Procedure Notice",15,0,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
9.95127435636503,"Standard Procedure Notice",44,1,2018,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
11.6537216549356,"Standard Procedure Notice",8,0,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
11.2210077682468,"Standard Procedure Notice",17,0,2020,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
9.61119486752666,"Standard Procedure Notice",10,0,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.049391422742,"Standard Procedure Notice",21,1,2022,"Group 02: Medical Equipment","PT16",1,0,"no_increase"
10.2241570089396,"Standard Procedure Notice",12,1,2023,"Group 02: Medical Equipment","PT17",0,0,"no_increase"
11.551524927495,"Standard Procedure Notice",61,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
9.88994628196946,"Standard Procedure Notice",13,1,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
9.46544759849579,"Standard Procedure Notice",18,0,2021,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.5976841822316,"Standard Procedure Notice",8,1,2019,"Group 02: Medical Equipment","PT18",0,0,"no_increase"
11.7767256211286,"Standard Procedure Notice",1,0,2017,"Group 02: Medical Equipment","PT11",0,0,"no_increase"
10.8595646068073,"Standard Procedure Notice",46,1,2023,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
11.4281672567791,"Standard Procedure Notice",18,1,2023,"Group 03: Equipment and Materials","PT17",0,0,"no_increase"
11.749527483455,"Standard Procedure Notice",1,1,2019,"Group 02: Medical Equipment","PT30",0,0,"no_increase"
11.196809349498,"Standard Procedure Notice",19,1,2022,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
12.5135940357815,"Standard Procedure Notice",30,1,2023,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
10.9004924589072,"Standard Procedure Notice",34,1,2023,"Group Not Specified","PT17",1,0,"no_increase"
10.2628801004418,"Standard Procedure Notice",21,0,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
10.9786252906417,"Standard Procedure Notice",14,1,2022,"Group 03: Equipment and Materials","PT16",1,0,"no_increase"
11.2005574532391,"Standard Procedure Notice",51,1,2022,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
11.5899587257207,"Standard Procedure Notice",1,0,2021,"Group 02: Medical Equipment","PT30",1,0,"no_increase"
11.5963746716245,"Standard Procedure Notice",55,0,2021,"Group 02: Medical Equipment","PT16",1,0,"no_increase"
10.1601923709691,"Standard Procedure Notice",58,1,2023,"Group 02: Medical Equipment","PT11",1,0,"no_increase"
9.17688699571696,"Standard Procedure Notice",15,0,2022,"Group 02: Medical Equipment","PT17",1,0,"no_increase"
12.0141898453787,"Standard Procedure Notice",1,1,2022,"Group 02: Medical Equipment","PT30",1,0,"no_increase"
